ts;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
14/01/20 17:00;Brindisi - Casale;;37.6;33.2;;34.02;27.11;;45.52;;
14/01/20 18:00;Brindisi - Casale;;37.6;33.2;;80.85;64.85;;7.24;;
14/01/20 19:00;Brindisi - Casale;;37.6;33.2;;202.27;90.45;;;;
14/01/20 20:00;Brindisi - Casale;;37.6;33.2;;208.97;84.44;;0.13;;
14/01/20 21:00;Brindisi - Casale;;37.6;33.2;;212.17;81.55;;1.22;;
14/01/20 22:00;Brindisi - Casale;;37.6;33.2;;118.35;65.2;;0.32;;
14/01/20 23:00;Brindisi - Casale;;37.6;33.2;;70.86;51.78;;1.33;;
15/01/20 00:00;Brindisi - Casale;;37.6;33.2;;41.95;35.69;;8.29;;
15/01/20 01:00;Brindisi - Casale;;26.5;20.09;;18.07;16.97;;28.52;;
15/01/20 02:00;Brindisi - Casale;;26.5;20.09;;16.23;14.09;;32.01;;
15/01/20 03:00;Brindisi - Casale;;26.5;20.09;;14.88;13.66;;32.63;;
15/01/20 04:00;Brindisi - Casale;;26.5;20.09;;14.83;13.89;;31.3;;
15/01/20 05:00;Brindisi - Casale;;26.5;20.09;;11.09;11.21;;35.61;;
15/01/20 06:00;Brindisi - Casale;;26.5;20.09;;12.36;11.07;;38.15;;
15/01/20 07:00;Brindisi - Casale;;26.5;20.09;;17.37;16.21;;34.73;;
15/01/20 08:00;Brindisi - Casale;;26.5;20.09;;26.06;22.22;;27.41;;
15/01/20 09:00;Brindisi - Casale;;26.5;20.09;;25.9;19.61;;36.44;;
15/01/20 10:00;Brindisi - Casale;;26.5;20.09;;19.25;14.09;;45.04;;
15/01/20 11:00;Brindisi - Casale;;26.5;20.09;;19.01;13.96;;51.62;;
15/01/20 12:00;Brindisi - Casale;;26.5;20.09;;23.41;16.54;;56.02;;
15/01/20 13:00;Brindisi - Casale;;26.5;20.09;;10.74;9.22;;65.42;;
15/01/20 14:00;Brindisi - Casale;;26.5;20.09;;17.02;14.04;;64.65;;
15/01/20 15:00;Brindisi - Casale;;26.5;20.09;;16.07;14.28;;72.33;;
15/01/20 16:00;Brindisi - Casale;;26.5;20.09;;8.57;7.72;;77.02;;
15/01/20 17:00;Brindisi - Casale;;26.5;20.09;;5.77;5.45;;75.06;;
15/01/20 18:00;Brindisi - Casale;;26.5;20.09;;6.37;5.86;;72.42;;
15/01/20 19:00;Brindisi - Casale;;26.5;20.09;;6.52;6.26;;70.51;;
15/01/20 20:00;Brindisi - Casale;;26.5;20.09;;9.65;9.08;;61.35;;
15/01/20 21:00;Brindisi - Casale;;26.5;20.09;;8.03;7.24;;66.47;;
15/01/20 22:00;Brindisi - Casale;;26.5;20.09;;6.78;6.58;;71.17;;
15/01/20 23:00;Brindisi - Casale;;26.5;20.09;;15.27;14.05;;45.1;;
16/01/20 00:00;Brindisi - Casale;;26.5;20.09;;12.41;11.65;;43.33;;
16/01/20 01:00;Brindisi - Casale;;19;12;;8.18;7.92;;51.03;;
16/01/20 02:00;Brindisi - Casale;;19;12;;10.15;9.85;;44.92;;
16/01/20 03:00;Brindisi - Casale;;19;12;;;;;45.93;;
16/01/20 04:00;Brindisi - Casale;;19;12;;8.63;8.38;;;;
16/01/20 05:00;Brindisi - Casale;;19;12;;9.55;9.25;;44.98;;
16/01/20 06:00;Brindisi - Casale;;19;12;;4.76;4.56;;72.16;;
16/01/20 07:00;Brindisi - Casale;;19;12;;10.36;8.79;;62.18;;
16/01/20 08:00;Brindisi - Casale;;19;12;;8.89;7.01;;69.84;;
16/01/20 09:00;Brindisi - Casale;;19;12;;15.35;11.88;;56.23;;
16/01/20 10:00;Brindisi - Casale;;19;12;;9.85;7.97;;64.1;;
16/01/20 11:00;Brindisi - Casale;;19;12;;13.91;10.47;;62.18;;
16/01/20 12:00;Brindisi - Casale;;19;12;;13.53;10.07;;67.01;;
16/01/20 13:00;Brindisi - Casale;;19;12;;10.03;8.64;;73.72;;
16/01/20 14:00;Brindisi - Casale;;19;12;;6.07;5.26;;78.51;;
16/01/20 15:00;Brindisi - Casale;;19;12;;5.22;4.66;;79.96;;
16/01/20 16:00;Brindisi - Casale;;19;12;;5.27;4.92;;78.99;;
16/01/20 17:00;Brindisi - Casale;;19;12;;4.12;3.88;;82.54;;
16/01/20 18:00;Brindisi - Casale;;19;12;;4.85;4.57;;78.84;;
16/01/20 19:00;Brindisi - Casale;;19;12;;5.09;4.77;;76.28;;
16/01/20 20:00;Brindisi - Casale;;19;12;;4.82;4.58;;75.29;;
16/01/20 21:00;Brindisi - Casale;;19;12;;4.68;4.38;;74.11;;
16/01/20 22:00;Brindisi - Casale;;19;12;;3.41;3.37;;74.8;;
16/01/20 23:00;Brindisi - Casale;;19;12;;3.47;3.44;;75.33;;
17/01/20 00:00;Brindisi - Casale;;19;12;;3.09;3.69;;72.57;;
17/01/20 01:00;Brindisi - Casale;;45.3;32.2;;7.97;7.83;;57.18;;
17/01/20 02:00;Brindisi - Casale;;45.3;32.2;;13.53;13.13;;40.62;;
17/01/20 03:00;Brindisi - Casale;;45.3;32.2;;13.92;13.53;;39.53;;
17/01/20 04:00;Brindisi - Casale;;45.3;32.2;;14.38;14.04;;38.29;;
17/01/20 05:00;Brindisi - Casale;;45.3;32.2;;13.93;13.58;;40.67;;
17/01/20 06:00;Brindisi - Casale;;45.3;32.2;;15.26;14.84;;40.18;;
17/01/20 07:00;Brindisi - Casale;;45.3;32.2;;15.07;14.59;;40.35;;
17/01/20 08:00;Brindisi - Casale;;45.3;32.2;;17.08;16.49;;37.8;;
17/01/20 09:00;Brindisi - Casale;;45.3;32.2;;31.81;22.66;;32.96;;
17/01/20 10:00;Brindisi - Casale;;45.3;32.2;;35.23;23.51;;38.12;;
17/01/20 11:00;Brindisi - Casale;;45.3;32.2;;19.88;16.16;;49.83;;
17/01/20 12:00;Brindisi - Casale;;45.3;32.2;;18.91;15.81;;54.67;;
17/01/20 13:00;Brindisi - Casale;;45.3;32.2;;24.23;19.38;;55.7;;
17/01/20 14:00;Brindisi - Casale;;45.3;32.2;;15.77;13.92;;65.44;;
17/01/20 15:00;Brindisi - Casale;;45.3;32.2;;16.06;14.47;;66.93;;
17/01/20 16:00;Brindisi - Casale;;45.3;32.2;;18.07;15.09;;64.88;;
17/01/20 17:00;Brindisi - Casale;;45.3;32.2;;14.18;13.59;;65.21;;
17/01/20 18:00;Brindisi - Casale;;45.3;32.2;;13.99;13.53;;62.58;;
17/01/20 19:00;Brindisi - Casale;;45.3;32.2;;12.97;12.72;;62.07;;
17/01/20 20:00;Brindisi - Casale;;45.3;32.2;;22.33;21;;51.32;;
17/01/20 21:00;Brindisi - Casale;;45.3;32.2;;44.4;39.47;;27.68;;
17/01/20 22:00;Brindisi - Casale;;45.3;32.2;;35.63;32.46;;32.37;;
17/01/20 23:00;Brindisi - Casale;;45.3;32.2;;23.81;22.32;;43.09;;
18/01/20 00:00;Brindisi - Casale;;45.3;32.2;;22.53;21.33;;43.99;;
18/01/20 01:00;Brindisi - Casale;;36.1;30.8;;28.41;26.73;;27.77;;
18/01/20 02:00;Brindisi - Casale;;36.1;30.8;;18.03;17.48;;28.18;;
18/01/20 03:00;Brindisi - Casale;;36.1;30.8;;;;;30.94;;
18/01/20 04:00;Brindisi - Casale;;36.1;30.8;;14.85;14.24;;;;
18/01/20 05:00;Brindisi - Casale;;36.1;30.8;;12.78;12.34;;39.07;;
18/01/20 06:00;Brindisi - Casale;;36.1;30.8;;16.33;15.57;;34.77;;
18/01/20 07:00;Brindisi - Casale;;36.1;30.8;;25.07;22.89;;29.13;;
18/01/20 08:00;Brindisi - Casale;;36.1;30.8;;43.15;34.73;;18.21;;
18/01/20 09:00;Brindisi - Casale;;36.1;30.8;;57.17;40.24;;20.67;;
18/01/20 10:00;Brindisi - Casale;;36.1;30.8;;54.87;38.93;;28.13;;
18/01/20 11:00;Brindisi - Casale;;36.1;30.8;;47.21;35.01;;45.9;;
18/01/20 12:00;Brindisi - Casale;;36.1;30.8;;21.05;17.08;;68.56;;
18/01/20 13:00;Brindisi - Casale;;36.1;30.8;;19.92;16.73;;73.36;;
18/01/20 14:00;Brindisi - Casale;;36.1;30.8;;17.81;15.38;;75.7;;
18/01/20 15:00;Brindisi - Casale;;36.1;30.8;;13.04;11.73;;78.43;;
18/01/20 16:00;Brindisi - Casale;;36.1;30.8;;21.69;16.05;;74.72;;
18/01/20 17:00;Brindisi - Casale;;36.1;30.8;;22.58;20.93;;66.86;;
18/01/20 18:00;Brindisi - Casale;;36.1;30.8;;36.95;33.06;;53.32;;
18/01/20 19:00;Brindisi - Casale;;36.1;30.8;;41.23;36.59;;45.04;;
18/01/20 20:00;Brindisi - Casale;;36.1;30.8;;44.68;39.51;;42.2;;
18/01/20 21:00;Brindisi - Casale;;36.1;30.8;;49.81;44.26;;36.37;;
18/01/20 22:00;Brindisi - Casale;;36.1;30.8;;33.35;30.21;;46.3;;
18/01/20 23:00;Brindisi - Casale;;36.1;30.8;;29.57;27.1;;46.09;;
19/01/20 00:00;Brindisi - Casale;;36.1;30.8;;26.52;24.23;;42.45;;
19/01/20 01:00;Brindisi - Casale;;18.04;14.02;;25.39;23.05;;33.96;;
19/01/20 02:00;Brindisi - Casale;;18.04;14.02;;20.92;19.69;;31.9;;
19/01/20 03:00;Brindisi - Casale;;18.04;14.02;;13.82;13.15;;35.77;;
19/01/20 04:00;Brindisi - Casale;;18.04;14.02;;9.96;9.27;;37.67;;
19/01/20 05:00;Brindisi - Casale;;18.04;14.02;;10.03;9.54;;33.23;;
19/01/20 06:00;Brindisi - Casale;;18.04;14.02;;9.45;8.78;;42.1;;
19/01/20 07:00;Brindisi - Casale;;18.04;14.02;;10.26;9.35;;44.7;;
19/01/20 08:00;Brindisi - Casale;;18.04;14.02;;15.09;13.16;;37.75;;
19/01/20 09:00;Brindisi - Casale;;18.04;14.02;;10.06;8.85;;47.29;;
19/01/20 10:00;Brindisi - Casale;;18.04;14.02;;8.14;6.86;;56.56;;
19/01/20 11:00;Brindisi - Casale;;18.04;14.02;;6.53;5.65;;65.24;;
19/01/20 12:00;Brindisi - Casale;;18.04;14.02;;5.98;5.14;;67.19;;
19/01/20 13:00;Brindisi - Casale;;18.04;14.02;;5.63;5.09;;71.19;;
19/01/20 14:00;Brindisi - Casale;;18.04;14.02;;4.94;4.43;;72.17;;
19/01/20 15:00;Brindisi - Casale;;18.04;14.02;;5.06;4.46;;68.85;;
19/01/20 16:00;Brindisi - Casale;;18.04;14.02;;5.48;4.96;;62.97;;
19/01/20 17:00;Brindisi - Casale;;18.04;14.02;;7.22;6.58;;59.3;;
19/01/20 18:00;Brindisi - Casale;;18.04;14.02;;8.49;7.06;;62.89;;
19/01/20 19:00;Brindisi - Casale;;18.04;14.02;;12.48;11.12;;56.16;;
19/01/20 20:00;Brindisi - Casale;;18.04;14.02;;19.53;17.18;;48.4;;
19/01/20 21:00;Brindisi - Casale;;18.04;14.02;;19.01;16.65;;48.62;;
19/01/20 22:00;Brindisi - Casale;;18.04;14.02;;4.62;4.07;;67.6;;
19/01/20 23:00;Brindisi - Casale;;18.04;14.02;;5.11;4.45;;61.77;;
20/01/20 00:00;Brindisi - Casale;;18.04;14.02;;4.88;4.28;;60.14;;
20/01/20 01:00;Brindisi - Casale;;20.05;14.04;;4.25;3.88;;60.34;;
20/01/20 02:00;Brindisi - Casale;;20.05;14.04;;3.94;3.06;;60.17;;
20/01/20 03:00;Brindisi - Casale;;20.05;14.04;;;;;59.92;;
20/01/20 04:00;Brindisi - Casale;;20.05;14.04;;4;3.75;;;;
20/01/20 05:00;Brindisi - Casale;;20.05;14.04;;4.37;3.96;;56.93;;
20/01/20 06:00;Brindisi - Casale;;20.05;14.04;;4.88;4.39;;56.58;;
20/01/20 07:00;Brindisi - Casale;;20.05;14.04;;8.64;7.18;;52.35;;
20/01/20 08:00;Brindisi - Casale;;20.05;14.04;;9.18;7.44;;50.91;;
20/01/20 09:00;Brindisi - Casale;;20.05;14.04;;9.49;7.31;;54.14;;
20/01/20 10:00;Brindisi - Casale;;20.05;14.04;;12.65;9.01;;54.6;;
20/01/20 11:00;Brindisi - Casale;;20.05;14.04;;7.11;5.43;;58.47;;
20/01/20 12:00;Brindisi - Casale;;20.05;14.04;;5.78;4.58;;61.49;;
20/01/20 13:00;Brindisi - Casale;;20.05;14.04;;6.33;4.88;;63.95;;
20/01/20 14:00;Brindisi - Casale;;20.05;14.04;;6.46;4.89;;66.74;;
20/01/20 15:00;Brindisi - Casale;;20.05;14.04;;6.11;4.89;;69.2;;
20/01/20 16:00;Brindisi - Casale;;20.05;14.04;;5.59;4.51;;70.23;;
20/01/20 17:00;Brindisi - Casale;;20.05;14.04;;7.67;6.33;;68.38;;
20/01/20 18:00;Brindisi - Casale;;20.05;14.04;;5.68;4.88;;69.17;;
20/01/20 19:00;Brindisi - Casale;;20.05;14.04;;5.87;4.87;;67.26;;
20/01/20 20:00;Brindisi - Casale;;20.05;14.04;;4.07;3.46;;66.12;;
20/01/20 21:00;Brindisi - Casale;;20.05;14.04;;3.72;3.23;;63.24;;
20/01/20 22:00;Brindisi - Casale;;20.05;14.04;;3.92;3.42;;60.48;;
20/01/20 23:00;Brindisi - Casale;;20.05;14.04;;3.34;2.96;;59.48;;
21/01/20 00:00;Brindisi - Casale;;20.05;14.04;;3.01;2.85;;59.09;;
21/01/20 01:00;Brindisi - Casale;;16.01;13.03;;2.64;2.55;;59.92;;
21/01/20 02:00;Brindisi - Casale;;16.01;13.03;;2.69;2.62;;60.03;;
21/01/20 03:00;Brindisi - Casale;;16.01;13.03;;2.23;2.09;;59.19;;
21/01/20 04:00;Brindisi - Casale;;16.01;13.03;;2.62;2.05;;58.33;;
21/01/20 05:00;Brindisi - Casale;;16.01;13.03;;2.05;2.23;;59.19;;
21/01/20 06:00;Brindisi - Casale;;16.01;13.03;;2.69;2.41;;59.18;;
21/01/20 07:00;Brindisi - Casale;;16.01;13.03;;6.05;5.64;;57.91;;
21/01/20 08:00;Brindisi - Casale;;16.01;13.03;;5.05;4.16;;59.29;;
21/01/20 09:00;Brindisi - Casale;;16.01;13.03;;6.39;5.07;;58.29;;
21/01/20 10:00;Brindisi - Casale;;16.01;13.03;;13.16;10.31;;44.76;;
21/01/20 11:00;Brindisi - Casale;;16.01;13.03;;8.07;6.39;;58.69;;
21/01/20 12:00;Brindisi - Casale;;16.01;13.03;;6.06;4.38;;64.64;;
21/01/20 13:00;Brindisi - Casale;;16.01;13.03;;4.96;3.96;;65.75;;
21/01/20 14:00;Brindisi - Casale;;16.01;13.03;;3.78;3.05;;71.87;;
21/01/20 15:00;Brindisi - Casale;;16.01;13.03;;6.12;5.02;;70.4;;
21/01/20 16:00;Brindisi - Casale;;16.01;13.03;;5.11;4.44;;71.51;;
21/01/20 17:00;Brindisi - Casale;;16.01;13.03;;3.41;3.09;;71.72;;
21/01/20 18:00;Brindisi - Casale;;16.01;13.03;;7.39;7.19;;69.41;;
21/01/20 19:00;Brindisi - Casale;;16.01;13.03;;4.94;4.59;;72.37;;
21/01/20 20:00;Brindisi - Casale;;16.01;13.03;;6.12;5.79;;71.69;;
21/01/20 21:00;Brindisi - Casale;;16.01;13.03;;4.11;3.85;;72.87;;
21/01/20 22:00;Brindisi - Casale;;16.01;13.03;;3.93;3.69;;71.81;;
21/01/20 23:00;Brindisi - Casale;;16.01;13.03;;2.22;2.01;;74.23;;
22/01/20 00:00;Brindisi - Casale;;16.01;13.03;;2.29;2.11;;73.22;;
22/01/20 01:00;Brindisi - Casale;;18.06;15;;1.94;1.83;;74.22;;
22/01/20 02:00;Brindisi - Casale;;18.06;15;;1.35;1.35;;74.83;;
22/01/20 03:00;Brindisi - Casale;;18.06;15;;;;;49.11;;
22/01/20 04:00;Brindisi - Casale;;18.06;15;;6.72;6.04;;;;
22/01/20 05:00;Brindisi - Casale;;18.06;15;;4.91;4.63;;49.93;;
22/01/20 06:00;Brindisi - Casale;;18.06;15;;4.84;4.53;;51.9;;
22/01/20 07:00;Brindisi - Casale;;18.06;15;;6.63;6.09;;49.3;;
22/01/20 08:00;Brindisi - Casale;;18.06;15;;14.53;11.43;;44.59;;
22/01/20 09:00;Brindisi - Casale;;18.06;15;;10.48;9.03;;48.99;;
22/01/20 10:00;Brindisi - Casale;;18.06;15;;9.92;7.28;;57.65;;
22/01/20 11:00;Brindisi - Casale;;18.06;15;;6.68;5.31;;64.79;;
22/01/20 12:00;Brindisi - Casale;;18.06;15;;5.01;4.01;;69.89;;
22/01/20 13:00;Brindisi - Casale;;18.06;15;;5.47;4.47;;73.63;;
22/01/20 14:00;Brindisi - Casale;;18.06;15;;5.99;5.07;;75.74;;
22/01/20 15:00;Brindisi - Casale;;18.06;15;;4.22;3.61;;77.32;;
22/01/20 16:00;Brindisi - Casale;;18.06;15;;4.06;3.63;;76.24;;
22/01/20 17:00;Brindisi - Casale;;18.06;15;;5.11;4.82;;73.17;;
22/01/20 18:00;Brindisi - Casale;;18.06;15;;3.65;3.46;;75.2;;
22/01/20 19:00;Brindisi - Casale;;18.06;15;;4.93;4.06;;73.96;;
22/01/20 20:00;Brindisi - Casale;;18.06;15;;5.08;4.71;;70.35;;
22/01/20 21:00;Brindisi - Casale;;18.06;15;;16.37;14.81;;50.22;;
22/01/20 22:00;Brindisi - Casale;;18.06;15;;25.31;23.02;;39.27;;
22/01/20 23:00;Brindisi - Casale;;18.06;15;;22.04;19.91;;36.81;;
23/01/20 00:00;Brindisi - Casale;;18.06;15;;16.03;14.73;;38.29;;
23/01/20 01:00;Brindisi - Casale;;19.01;14.02;;3.91;3.81;;67.9;;
23/01/20 02:00;Brindisi - Casale;;19.01;14.02;;2.22;2.17;;72.01;;
23/01/20 03:00;Brindisi - Casale;;19.01;14.02;;5.82;5.61;;58.37;;
23/01/20 04:00;Brindisi - Casale;;19.01;14.02;;;;;71.09;;
23/01/20 05:00;Brindisi - Casale;;19.01;14.02;;3.79;3.71;;67.31;;
23/01/20 06:00;Brindisi - Casale;;19.01;14.02;;4.92;4.84;;60.54;;
23/01/20 07:00;Brindisi - Casale;;19.01;14.02;;5.01;4.89;;60.13;;
23/01/20 08:00;Brindisi - Casale;;19.01;14.02;;6.52;5.92;;58.78;;
23/01/20 09:00;Brindisi - Casale;;19.01;14.02;;7.77;6.88;;59.07;;
23/01/20 10:00;Brindisi - Casale;;19.01;14.02;;11.11;8.16;;57.85;;
23/01/20 11:00;Brindisi - Casale;;19.01;14.02;;14;10.13;;61.55;;
23/01/20 12:00;Brindisi - Casale;;19.01;14.02;;7.94;6.75;;65.97;;
23/01/20 13:00;Brindisi - Casale;;19.01;14.02;;8.72;7.03;;67.46;;
23/01/20 14:00;Brindisi - Casale;;19.01;14.02;;7.42;6.37;;70.34;;
23/01/20 15:00;Brindisi - Casale;;19.01;14.02;;5.63;4.93;;73.4;;
23/01/20 16:00;Brindisi - Casale;;19.01;14.02;;6.02;5.69;;76.23;;
23/01/20 17:00;Brindisi - Casale;;19.01;14.02;;4.72;4.42;;79.67;;
23/01/20 18:00;Brindisi - Casale;;19.01;14.02;;3.09;3.73;;80.51;;
23/01/20 19:00;Brindisi - Casale;;19.01;14.02;;5.05;4.87;;79.32;;
23/01/20 20:00;Brindisi - Casale;;19.01;14.02;;7.77;7.23;;70.39;;
23/01/20 21:00;Brindisi - Casale;;19.01;14.02;;12.52;11.85;;53.93;;
23/01/20 22:00;Brindisi - Casale;;19.01;14.02;;11.31;10.66;;52.23;;
23/01/20 23:00;Brindisi - Casale;;19.01;14.02;;10.04;10.03;;51.95;;
24/01/20 00:00;Brindisi - Casale;;19.01;14.02;;10.82;10.41;;48.14;;
24/01/20 01:00;Brindisi - Casale;;24.2;20.05;;4.84;4.06;;68.24;;
24/01/20 02:00;Brindisi - Casale;;24.2;20.05;;1.99;1.95;;75.49;;
24/01/20 03:00;Brindisi - Casale;;24.2;20.05;;;;;43.45;;
24/01/20 04:00;Brindisi - Casale;;24.2;20.05;;12.39;11.85;;;;
24/01/20 05:00;Brindisi - Casale;;24.2;20.05;;16.33;15.67;;32.66;;
24/01/20 06:00;Brindisi - Casale;;24.2;20.05;;16.79;16;;32.44;;
24/01/20 07:00;Brindisi - Casale;;24.2;20.05;;32.57;30.37;;21.28;;
24/01/20 08:00;Brindisi - Casale;;24.2;20.05;;52.84;42.18;;13.02;;
24/01/20 09:00;Brindisi - Casale;;24.2;20.05;;50.7;38.31;;16.06;;
24/01/20 10:00;Brindisi - Casale;;24.2;20.05;;24.27;19.64;;36.51;;
24/01/20 11:00;Brindisi - Casale;;24.2;20.05;;15.17;12.16;;53.99;;
24/01/20 12:00;Brindisi - Casale;;24.2;20.05;;23.01;18.15;;61.07;;
24/01/20 13:00;Brindisi - Casale;;24.2;20.05;;15.82;13.06;;73.6;;
24/01/20 14:00;Brindisi - Casale;;24.2;20.05;;17.42;14.55;;77.37;;
24/01/20 15:00;Brindisi - Casale;;24.2;20.05;;12.28;10.66;;80.12;;
24/01/20 16:00;Brindisi - Casale;;24.2;20.05;;17.48;15.39;;73.31;;
24/01/20 17:00;Brindisi - Casale;;24.2;20.05;;26.18;23.62;;59.55;;
24/01/20 18:00;Brindisi - Casale;;24.2;20.05;;33.05;30.28;;52.77;;
24/01/20 19:00;Brindisi - Casale;;24.2;20.05;;84.58;66.2;;15.91;;
24/01/20 20:00;Brindisi - Casale;;24.2;20.05;;54.77;48.59;;27.22;;
24/01/20 21:00;Brindisi - Casale;;24.2;20.05;;44.43;39.68;;33.68;;
24/01/20 22:00;Brindisi - Casale;;24.2;20.05;;38.97;35.54;;37.41;;
24/01/20 23:00;Brindisi - Casale;;24.2;20.05;;34.44;31.97;;38.08;;
25/01/20 00:00;Brindisi - Casale;;24.2;20.05;;19.58;18.42;;52.9;;
25/01/20 01:00;Brindisi - Casale;;18.09;10.04;;13.29;12.75;;61.18;;
25/01/20 02:00;Brindisi - Casale;;18.09;10.04;;15.77;15.11;;58.46;;
25/01/20 03:00;Brindisi - Casale;;18.09;10.04;;12.38;11.96;;62.15;;
25/01/20 04:00;Brindisi - Casale;;18.09;10.04;;7.59;7.29;;65.48;;
25/01/20 05:00;Brindisi - Casale;;18.09;10.04;;9.12;8.85;;62.31;;
25/01/20 06:00;Brindisi - Casale;;18.09;10.04;;24.12;23.21;;45.07;;
25/01/20 07:00;Brindisi - Casale;;18.09;10.04;;20.86;19.65;;45.39;;
25/01/20 08:00;Brindisi - Casale;;18.09;10.04;;26.41;23;;40.85;;
25/01/20 09:00;Brindisi - Casale;;18.09;10.04;;36.6;28.09;;37.88;;
25/01/20 10:00;Brindisi - Casale;;18.09;10.04;;26.09;20.76;;49.15;;
25/01/20 11:00;Brindisi - Casale;;18.09;10.04;;16.74;13.05;;58.88;;
25/01/20 12:00;Brindisi - Casale;;18.09;10.04;;10.76;8.49;;68.53;;
25/01/20 13:00;Brindisi - Casale;;18.09;10.04;;13.25;10.35;;69.57;;
25/01/20 14:00;Brindisi - Casale;;18.09;10.04;;11.73;9.52;;70.89;;
25/01/20 15:00;Brindisi - Casale;;18.09;10.04;;10.33;8.84;;70.78;;
25/01/20 16:00;Brindisi - Casale;;18.09;10.04;;12.19;10.65;;69.46;;
25/01/20 17:00;Brindisi - Casale;;18.09;10.04;;18.32;16.39;;59.33;;
25/01/20 18:00;Brindisi - Casale;;18.09;10.04;;21.52;19.21;;55.55;;
25/01/20 19:00;Brindisi - Casale;;18.09;10.04;;19.33;16.94;;58.73;;
25/01/20 20:00;Brindisi - Casale;;18.09;10.04;;21.79;19.05;;56.71;;
25/01/20 21:00;Brindisi - Casale;;18.09;10.04;;19.28;17.19;;59.78;;
25/01/20 22:00;Brindisi - Casale;;18.09;10.04;;22.03;19.98;;54.96;;
25/01/20 23:00;Brindisi - Casale;;18.09;10.04;;16.15;15.04;;57.85;;
26/01/20 00:00;Brindisi - Casale;;18.09;10.04;;6.18;5.76;;68.57;;
26/01/20 01:00;Brindisi - Casale;;24.1;16.01;;5.09;4.71;;66.69;;
26/01/20 02:00;Brindisi - Casale;;24.1;16.01;;5.07;4.78;;65.27;;
26/01/20 03:00;Brindisi - Casale;;24.1;16.01;;;;;62.38;;
26/01/20 04:00;Brindisi - Casale;;24.1;16.01;;3.46;3.35;;;;
26/01/20 05:00;Brindisi - Casale;;24.1;16.01;;3.47;3.29;;67.49;;
26/01/20 06:00;Brindisi - Casale;;24.1;16.01;;9.02;8.93;;62.22;;
26/01/20 07:00;Brindisi - Casale;;24.1;16.01;;22.54;21.56;;45.1;;
26/01/20 08:00;Brindisi - Casale;;24.1;16.01;;26.75;25.19;;39.51;;
26/01/20 09:00;Brindisi - Casale;;24.1;16.01;;29.78;26.97;;38.47;;
26/01/20 10:00;Brindisi - Casale;;24.1;16.01;;16.01;14.17;;56.02;;
26/01/20 11:00;Brindisi - Casale;;24.1;16.01;;18.06;16.31;;60.13;;
26/01/20 12:00;Brindisi - Casale;;24.1;16.01;;14.96;12.49;;66.24;;
26/01/20 13:00;Brindisi - Casale;;24.1;16.01;;14.57;12.49;;65.25;;
26/01/20 14:00;Brindisi - Casale;;24.1;16.01;;15.58;13.42;;60.51;;
26/01/20 15:00;Brindisi - Casale;;24.1;16.01;;12.99;11.41;;62.8;;
26/01/20 16:00;Brindisi - Casale;;24.1;16.01;;11.37;9.96;;65.97;;
26/01/20 17:00;Brindisi - Casale;;24.1;16.01;;20.47;18.85;;52.97;;
26/01/20 18:00;Brindisi - Casale;;24.1;16.01;;29.11;26.44;;42.46;;
26/01/20 19:00;Brindisi - Casale;;24.1;16.01;;36.77;33.06;;31.7;;
26/01/20 20:00;Brindisi - Casale;;24.1;16.01;;57.22;49.1;;13.54;;
26/01/20 21:00;Brindisi - Casale;;24.1;16.01;;58.33;50.63;;8.05;;
26/01/20 22:00;Brindisi - Casale;;24.1;16.01;;45.42;40.49;;12.43;;
26/01/20 23:00;Brindisi - Casale;;24.1;16.01;;10.84;9.72;;45.84;;
27/01/20 00:00;Brindisi - Casale;;24.1;16.01;;8.88;8.26;;42.9;;
27/01/20 01:00;Brindisi - Casale;;28.5;17.05;;9.01;8.42;;40.93;;
27/01/20 02:00;Brindisi - Casale;;28.5;17.05;;5.91;5.06;;46.55;;
27/01/20 03:00;Brindisi - Casale;;28.5;17.05;;6.39;5.86;;39.21;;
27/01/20 04:00;Brindisi - Casale;;28.5;17.05;;5.65;5.34;;39.66;;
27/01/20 05:00;Brindisi - Casale;;28.5;17.05;;6.81;6.38;;34.26;;
27/01/20 06:00;Brindisi - Casale;;28.5;17.05;;9.89;9.13;;28.54;;
27/01/20 07:00;Brindisi - Casale;;28.5;17.05;;13.79;12.69;;30.69;;
27/01/20 08:00;Brindisi - Casale;;28.5;17.05;;15.67;13.62;;38.49;;
27/01/20 09:00;Brindisi - Casale;;28.5;17.05;;10.37;8.92;;46.48;;
27/01/20 10:00;Brindisi - Casale;;28.5;17.05;;11.24;9.04;;50.99;;
27/01/20 11:00;Brindisi - Casale;;28.5;17.05;;6.82;5.75;;60.87;;
27/01/20 12:00;Brindisi - Casale;;28.5;17.05;;4.82;4.26;;68.43;;
27/01/20 13:00;Brindisi - Casale;;28.5;17.05;;6.26;5.04;;71.35;;
27/01/20 14:00;Brindisi - Casale;;28.5;17.05;;6.06;5.17;;72.75;;
27/01/20 15:00;Brindisi - Casale;;28.5;17.05;;4.23;3.65;;75.69;;
27/01/20 16:00;Brindisi - Casale;;28.5;17.05;;3.91;3.44;;74.93;;
27/01/20 17:00;Brindisi - Casale;;28.5;17.05;;4.68;4.28;;70.99;;
27/01/20 18:00;Brindisi - Casale;;28.5;17.05;;9.83;9.02;;58.8;;
