ts;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
04/10/20 09:00;Torchiarolo-Lendinuso;;;;;7.65;3.52;;;;0.91
04/10/20 10:00;Torchiarolo-Lendinuso;;27.83;;;8.43;4.66;;;;0.59
04/10/20 11:00;Torchiarolo-Lendinuso;;;;;10.73;6.49;;;;1.40
04/10/20 12:00;Torchiarolo-Lendinuso;;14.40;;;4.88;1.62;;;;1.09
04/10/20 13:00;Torchiarolo-Lendinuso;;;;;6.13;2.73;;;;0.36
04/10/20 14:00;Torchiarolo-Lendinuso;;17.09;;;11.60;6.71;;;;0.99
04/10/20 15:00;Torchiarolo-Lendinuso;;;;;5.75;2.68;;;;0.71
04/10/20 16:00;Torchiarolo-Lendinuso;;17.58;;;4.28;1.27;;;;0.12
04/10/20 17:00;Torchiarolo-Lendinuso;;;;;6.76;3.70;;;;1.25
04/10/20 18:00;Torchiarolo-Lendinuso;;19.29;;;8.42;5.34;;;;0.52
04/10/20 19:00;Torchiarolo-Lendinuso;;;;;19.62;15.57;;;;0.33
04/10/20 20:00;Torchiarolo-Lendinuso;;36.87;;;12.53;9.06;;;;0.29
04/10/20 21:00;Torchiarolo-Lendinuso;;;;;11.12;8.12;;;;1.07
04/10/20 22:00;Torchiarolo-Lendinuso;;28.08;;;5.53;2.46;;;;0.98
04/10/20 23:00;Torchiarolo-Lendinuso;;;;;4.80;1.90;;;;0.63
05/10/20 00:00;Torchiarolo-Lendinuso;;70.56;;;4.82;2.00;;;;0.95
05/10/20 01:00;Torchiarolo-Lendinuso;;;;;5.64;2.38;;;;0.73
05/10/20 02:00;Torchiarolo-Lendinuso;;65.43;;;5.93;2.31;;;;1.15
05/10/20 03:00;Torchiarolo-Lendinuso;;;;;6.42;2.40;;;;0.99
05/10/20 04:00;Torchiarolo-Lendinuso;;70.56;;;5.59;1.85;;;;1.08
05/10/20 05:00;Torchiarolo-Lendinuso;;;;;6.49;2.71;;;;1.20
05/10/20 06:00;Torchiarolo-Lendinuso;;66.89;;;4.78;1.71;;;;0.61
05/10/20 07:00;Torchiarolo-Lendinuso;;;;;9.25;5.53;;;;0.66
05/10/20 08:00;Torchiarolo-Lendinuso;;81.05;;;12.77;8.41;;;;1.11
05/10/20 09:00;Torchiarolo-Lendinuso;;;;;9.88;5.49;;;;0.97
05/10/20 10:00;Torchiarolo-Lendinuso;;91.31;;;5.26;2.03;;;;0.81
05/10/20 11:00;Torchiarolo-Lendinuso;;;;;4.95;1.90;;;;1.21
05/10/20 12:00;Torchiarolo-Lendinuso;;47.36;;;4.06;0.90;;;;0.72
05/10/20 13:00;Torchiarolo-Lendinuso;;;;;4.44;1.38;;;;0.92
05/10/20 14:00;Torchiarolo-Lendinuso;;71.78;;;4.35;1.39;;;;0.86
05/10/20 15:00;Torchiarolo-Lendinuso;;;;;3.90;0.83;;;;1.17
05/10/20 16:00;Torchiarolo-Lendinuso;;65.92;;;3.71;1.00;;;;1.51
05/10/20 17:00;Torchiarolo-Lendinuso;;;;;6.97;3.78;;;;0.91
05/10/20 18:00;Torchiarolo-Lendinuso;;65.43;;;8.00;4.67;;;;0.65
05/10/20 19:00;Torchiarolo-Lendinuso;;;;;8.95;5.23;;;;0.58
05/10/20 20:00;Torchiarolo-Lendinuso;;79.35;;;9.08;5.98;;;;1.02
05/10/20 21:00;Torchiarolo-Lendinuso;;;;;9.16;6.11;;;;0.97
05/10/20 22:00;Torchiarolo-Lendinuso;;81.54;;;4.77;1.96;;;;0.85
05/10/20 23:00;Torchiarolo-Lendinuso;;;;;6.67;3.32;;;;0.56
06/10/20 00:00;Torchiarolo-Lendinuso;;76.66;;;4.92;1.85;;;;1.01
06/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;1.31
06/10/20 02:00;Torchiarolo-Lendinuso;;66.65;;;5.55;2.40;;;;
06/10/20 03:00;Torchiarolo-Lendinuso;;;;;9.99;6.97;;;;0.41
06/10/20 04:00;Torchiarolo-Lendinuso;;52.25;;;14.64;10.82;;;;1.66
06/10/20 05:00;Torchiarolo-Lendinuso;;;;;11.73;7.95;;;;0.39
06/10/20 06:00;Torchiarolo-Lendinuso;;27.34;;;11.83;7.96;;;;0.97
06/10/20 07:00;Torchiarolo-Lendinuso;;;;;13.28;9.61;;;;1.09
06/10/20 08:00;Torchiarolo-Lendinuso;;16.36;;;20.53;15.63;;;;0.45
06/10/20 09:00;Torchiarolo-Lendinuso;;;;;5.43;2.25;;;;0.45
06/10/20 10:00;Torchiarolo-Lendinuso;;8.79;;;7.25;4.24;;;;0.62
06/10/20 11:00;Torchiarolo-Lendinuso;;;;;5.91;2.68;;;;0.71
06/10/20 12:00;Torchiarolo-Lendinuso;;6.59;;;5.65;2.22;;;;0.84
06/10/20 13:00;Torchiarolo-Lendinuso;;;;;7.87;3.91;;;;0.65
06/10/20 14:00;Torchiarolo-Lendinuso;;4.64;;;4.86;1.79;;;;1.25
06/10/20 15:00;Torchiarolo-Lendinuso;;;;;7.79;4.32;;;;0.99
06/10/20 16:00;Torchiarolo-Lendinuso;;7.57;;;4.65;1.69;;;;0.73
06/10/20 17:00;Torchiarolo-Lendinuso;;;;;4.95;2.24;;;;0.73
06/10/20 18:00;Torchiarolo-Lendinuso;;7.32;;;9.28;5.84;;;;0.55
06/10/20 19:00;Torchiarolo-Lendinuso;;;;;9.68;6.27;;;;0.60
06/10/20 20:00;Torchiarolo-Lendinuso;;24.17;;;10.23;5.82;;;;1.27
06/10/20 21:00;Torchiarolo-Lendinuso;;;;;9.71;5.16;;;;0.48
06/10/20 22:00;Torchiarolo-Lendinuso;;21.97;;;16.34;10.58;;;;0.54
06/10/20 23:00;Torchiarolo-Lendinuso;;;;;17.82;11.67;;;;0.38
07/10/20 00:00;Torchiarolo-Lendinuso;;12.45;;;12.02;7.67;;;;0.93
07/10/20 01:00;Torchiarolo-Lendinuso;;;;;12.00;8.27;;;;0.92
07/10/20 02:00;Torchiarolo-Lendinuso;;11.47;;;12.90;9.65;;;;0.83
07/10/20 03:00;Torchiarolo-Lendinuso;;;;;9.78;6.83;;;;1.09
07/10/20 04:00;Torchiarolo-Lendinuso;;6.10;;;11.92;8.89;;;;0.74
07/10/20 05:00;Torchiarolo-Lendinuso;;;;;10.84;7.63;;;;0.63
07/10/20 06:00;Torchiarolo-Lendinuso;;11.72;;;12.37;8.95;;;;0.96
07/10/20 07:00;Torchiarolo-Lendinuso;;;;;14.54;10.38;;;;1.59
07/10/20 08:00;Torchiarolo-Lendinuso;;11.47;;;19.40;13.31;;;;0.76
07/10/20 09:00;Torchiarolo-Lendinuso;;;;;14.93;8.88;;;;1.95
07/10/20 10:00;Torchiarolo-Lendinuso;;7.57;;;7.69;3.95;;;;1.91
07/10/20 11:00;Torchiarolo-Lendinuso;;;;;5.55;2.16;;;;1.33
07/10/20 12:00;Torchiarolo-Lendinuso;;4.88;;;4.16;1.07;;;;1.54
07/10/20 13:00;Torchiarolo-Lendinuso;;;;;;;;;;1.32
07/10/20 14:00;Torchiarolo-Lendinuso;;3.91;;;4.06;1.07;;;;0.94
07/10/20 15:00;Torchiarolo-Lendinuso;;;;;6.05;2.93;;;;0.93
07/10/20 16:00;Torchiarolo-Lendinuso;;5.13;;;5.61;2.67;;;;0.73
07/10/20 17:00;Torchiarolo-Lendinuso;;;;;6.64;3.70;;;;1.02
07/10/20 18:00;Torchiarolo-Lendinuso;;11.96;;;6.64;3.84;;;;1.37
07/10/20 19:00;Torchiarolo-Lendinuso;;;;;5.04;2.15;;;;0.92
07/10/20 20:00;Torchiarolo-Lendinuso;;29.30;;;4.84;1.84;;;;1.66
07/10/20 21:00;Torchiarolo-Lendinuso;;;;;3.93;1.11;;;;0.58
07/10/20 22:00;Torchiarolo-Lendinuso;;16.60;;;4.03;1.23;;;;0.74
07/10/20 23:00;Torchiarolo-Lendinuso;;;;;4.72;1.97;;;;0.83
08/10/20 00:00;Torchiarolo-Lendinuso;;8.79;;;5.19;2.27;;;;1.35
08/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;1.24
08/10/20 02:00;Torchiarolo-Lendinuso;;6.84;;;6.82;3.80;;;;
08/10/20 03:00;Torchiarolo-Lendinuso;;;;;5.01;2.15;;;;1.30
08/10/20 04:00;Torchiarolo-Lendinuso;;4.39;;;3.78;0.98;;;;1.35
08/10/20 05:00;Torchiarolo-Lendinuso;;;;;5.05;2.22;;;;1.21
08/10/20 06:00;Torchiarolo-Lendinuso;;3.17;;;9.52;6.50;;;;4.05
08/10/20 07:00;Torchiarolo-Lendinuso;;;;;6.88;3.62;;;;5.41
08/10/20 08:00;Torchiarolo-Lendinuso;;2.20;;;7.00;3.31;;;;3.22
08/10/20 09:00;Torchiarolo-Lendinuso;;;;;4.99;1.75;;;;2.02
08/10/20 10:00;Torchiarolo-Lendinuso;;1.95;;;3.80;0.87;;;;1.98
08/10/20 11:00;Torchiarolo-Lendinuso;;;;;2.98;0.15;;;;1.15
08/10/20 12:00;Torchiarolo-Lendinuso;;2.44;;;3.23;0.26;;;;1.38
08/10/20 13:00;Torchiarolo-Lendinuso;;;;;3.29;0.38;;;;1.87
08/10/20 14:00;Torchiarolo-Lendinuso;;3.66;;;3.35;0.41;;;;1.94
08/10/20 15:00;Torchiarolo-Lendinuso;;;;;3.54;0.54;;;;1.62
08/10/20 16:00;Torchiarolo-Lendinuso;;3.66;;;3.81;0.95;;;;1.41
08/10/20 17:00;Torchiarolo-Lendinuso;;;;;4.23;1.39;;;;1.34
08/10/20 18:00;Torchiarolo-Lendinuso;;4.88;;;5.26;2.30;;;;1.07
08/10/20 19:00;Torchiarolo-Lendinuso;;;;;4.85;2.09;;;;1.45
08/10/20 20:00;Torchiarolo-Lendinuso;;8.79;;;5.16;2.55;;;;0.60
08/10/20 21:00;Torchiarolo-Lendinuso;;;;;4.06;1.39;;;;0.46
08/10/20 22:00;Torchiarolo-Lendinuso;;13.92;;;4.41;1.65;;;;1.05
08/10/20 23:00;Torchiarolo-Lendinuso;;;;;4.17;1.26;;;;0.96
09/10/20 00:00;Torchiarolo-Lendinuso;;8.30;;;4.52;1.68;;;;1.02
09/10/20 01:00;Torchiarolo-Lendinuso;;;;;4.00;1.13;;;;1.35
09/10/20 02:00;Torchiarolo-Lendinuso;;5.13;;;4.16;1.36;;;;1.69
09/10/20 03:00;Torchiarolo-Lendinuso;;;;;4.14;1.25;;;;1.63
09/10/20 04:00;Torchiarolo-Lendinuso;;6.84;;;3.83;1.07;;;;1.47
09/10/20 05:00;Torchiarolo-Lendinuso;;;;;4.54;1.76;;;;1.31
09/10/20 06:00;Torchiarolo-Lendinuso;;7.08;;;6.29;2.99;;;;0.57
09/10/20 07:00;Torchiarolo-Lendinuso;;;;;9.68;6.21;;;;0.70
09/10/20 08:00;Torchiarolo-Lendinuso;;19.04;;;6.33;3.07;;;;2.00
09/10/20 09:00;Torchiarolo-Lendinuso;;;;;5.80;2.09;;;;2.04
09/10/20 10:00;Torchiarolo-Lendinuso;;10.01;;;5.91;2.42;;;;1.85
09/10/20 11:00;Torchiarolo-Lendinuso;;;;;4.30;1.09;;;;1.93
09/10/20 12:00;Torchiarolo-Lendinuso;;8.06;;;3.86;0.81;;;;1.59
09/10/20 13:00;Torchiarolo-Lendinuso;;;;;3.82;0.74;;;;0.65
09/10/20 14:00;Torchiarolo-Lendinuso;;11.23;;;4.29;1.24;;;;1.01
09/10/20 15:00;Torchiarolo-Lendinuso;;;;;4.81;1.69;;;;1.33
09/10/20 16:00;Torchiarolo-Lendinuso;;7.08;;;6.87;3.41;;;;1.65
09/10/20 17:00;Torchiarolo-Lendinuso;;;;;6.88;3.65;;;;2.14
09/10/20 18:00;Torchiarolo-Lendinuso;;6.10;;;10.06;7.05;;;;4.34
09/10/20 19:00;Torchiarolo-Lendinuso;;;;;8.88;6.25;;;;4.25
09/10/20 20:00;Torchiarolo-Lendinuso;;10.50;;;11.71;8.95;;;;5.30
09/10/20 21:00;Torchiarolo-Lendinuso;;;;;16.86;13.32;;;;3.66
09/10/20 22:00;Torchiarolo-Lendinuso;;12.21;;;14.98;11.06;;;;1.38
09/10/20 23:00;Torchiarolo-Lendinuso;;;;;12.26;8.81;;;;0.80
10/10/20 00:00;Torchiarolo-Lendinuso;;23.68;;;10.89;7.25;;;;1.10
10/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;0.55
10/10/20 02:00;Torchiarolo-Lendinuso;;24.90;;;7.73;4.52;;;;
10/10/20 03:00;Torchiarolo-Lendinuso;;;;;8.59;5.28;;;;0.94
10/10/20 04:00;Torchiarolo-Lendinuso;;13.18;;;8.06;4.92;;;;1.01
10/10/20 05:00;Torchiarolo-Lendinuso;;;;;11.37;7.55;;;;1.02
10/10/20 06:00;Torchiarolo-Lendinuso;;12.21;;;9.26;5.18;;;;0.94
10/10/20 07:00;Torchiarolo-Lendinuso;;;;;14.83;9.83;;;;0.19
10/10/20 08:00;Torchiarolo-Lendinuso;;8.06;;;11.37;6.60;;;;0.61
10/10/20 09:00;Torchiarolo-Lendinuso;;;;;9.79;5.12;;;;0.13
10/10/20 10:00;Torchiarolo-Lendinuso;;9.03;;;12.69;7.43;;;;1.90
10/10/20 11:00;Torchiarolo-Lendinuso;;;;;7.83;4.05;;;;1.37
10/10/20 12:00;Torchiarolo-Lendinuso;;6.35;;;5.85;2.79;;;;0.81
10/10/20 13:00;Torchiarolo-Lendinuso;;;;;5.40;2.21;;;;0.75
10/10/20 14:00;Torchiarolo-Lendinuso;;4.15;;;9.85;5.95;;;;0.77
10/10/20 15:00;Torchiarolo-Lendinuso;;;;;8.28;4.80;;;;1.39
10/10/20 16:00;Torchiarolo-Lendinuso;;3.66;;;5.28;2.13;;;;1.03
10/10/20 17:00;Torchiarolo-Lendinuso;;;;;7.64;4.60;;;;0.59
10/10/20 18:00;Torchiarolo-Lendinuso;;10.74;;;12.91;9.32;;;;0.48
10/10/20 19:00;Torchiarolo-Lendinuso;;;;;11.02;7.22;;;;0.49
10/10/20 20:00;Torchiarolo-Lendinuso;;11.96;;;14.06;8.76;;;;0.44
10/10/20 21:00;Torchiarolo-Lendinuso;;;;;15.37;9.05;;;;0.85
10/10/20 22:00;Torchiarolo-Lendinuso;;9.77;;;14.67;8.43;;;;0.67
10/10/20 23:00;Torchiarolo-Lendinuso;;;;;22.79;15.14;;;;0.36
11/10/20 00:00;Torchiarolo-Lendinuso;;10.74;;;22.22;13.27;;;;0.42
11/10/20 01:00;Torchiarolo-Lendinuso;;;;;23.48;13.38;;;;0.95
11/10/20 02:00;Torchiarolo-Lendinuso;;5.62;;;24.26;14.24;;;;1.45
11/10/20 03:00;Torchiarolo-Lendinuso;;;;;22.39;12.06;;;;1.11
11/10/20 04:00;Torchiarolo-Lendinuso;;16.36;;;21.02;12.77;;;;1.17
11/10/20 05:00;Torchiarolo-Lendinuso;;;;;20.99;12.67;;;;0.97
11/10/20 06:00;Torchiarolo-Lendinuso;;12.21;;;17.77;7.97;;;;0.81
11/10/20 07:00;Torchiarolo-Lendinuso;;;;;18.81;8.20;;;;0.84
11/10/20 08:00;Torchiarolo-Lendinuso;;8.54;;;13.89;7.51;;;;0.85
11/10/20 09:00;Torchiarolo-Lendinuso;;;;;6.40;2.94;;;;1.05
11/10/20 10:00;Torchiarolo-Lendinuso;;31.25;;;5.71;2.63;;;;1.11
11/10/20 11:00;Torchiarolo-Lendinuso;;;;;4.68;1.76;;;;1.28
11/10/20 12:00;Torchiarolo-Lendinuso;;16.11;;;4.43;1.53;;;;1.72
11/10/20 13:00;Torchiarolo-Lendinuso;;;;;4.32;1.30;;;;1.11
11/10/20 14:00;Torchiarolo-Lendinuso;;9.52;;;3.73;0.73;;;;1.34
11/10/20 15:00;Torchiarolo-Lendinuso;;;;;3.11;0.39;;;;1.33
11/10/20 16:00;Torchiarolo-Lendinuso;;5.62;;;2.80;0.26;;;;1.33
11/10/20 17:00;Torchiarolo-Lendinuso;;;;;4.01;0.98;;;;0.89
11/10/20 18:00;Torchiarolo-Lendinuso;;7.57;;;4.75;1.83;;;;0.55
11/10/20 19:00;Torchiarolo-Lendinuso;;;;;7.20;4.23;;;;1.01
11/10/20 20:00;Torchiarolo-Lendinuso;;9.52;;;9.12;6.03;;;;1.40
11/10/20 21:00;Torchiarolo-Lendinuso;;;;;8.07;5.11;;;;1.52
11/10/20 22:00;Torchiarolo-Lendinuso;;25.39;;;5.39;2.62;;;;1.46
11/10/20 23:00;Torchiarolo-Lendinuso;;;;;4.86;2.13;;;;1.27
12/10/20 00:00;Torchiarolo-Lendinuso;;22.22;;;4.91;2.08;;;;1.00
12/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;1.09
12/10/20 02:00;Torchiarolo-Lendinuso;;14.40;;;4.04;1.06;;;;
12/10/20 03:00;Torchiarolo-Lendinuso;;;;;2.99;0.19;;;;1.42
12/10/20 04:00;Torchiarolo-Lendinuso;;8.54;;;3.16;0.55;;;;1.55
12/10/20 05:00;Torchiarolo-Lendinuso;;;;;3.86;1.08;;;;1.20
12/10/20 06:00;Torchiarolo-Lendinuso;;4.88;;;6.49;3.28;;;;1.60
12/10/20 07:00;Torchiarolo-Lendinuso;;;;;4.65;1.91;;;;1.09
12/10/20 08:00;Torchiarolo-Lendinuso;;11.96;;;8.09;5.15;;;;0.42
12/10/20 09:00;Torchiarolo-Lendinuso;;;;;9.96;5.92;;;;0.87
12/10/20 10:00;Torchiarolo-Lendinuso;;6.59;;;7.77;4.19;;;;0.99
12/10/20 11:00;Torchiarolo-Lendinuso;;;;;10.16;6.19;;;;1.11
12/10/20 12:00;Torchiarolo-Lendinuso;;7.32;;;10.69;6.48;;;;1.46
12/10/20 13:00;Torchiarolo-Lendinuso;;;;;8.82;5.42;;;;2.21
12/10/20 14:00;Torchiarolo-Lendinuso;;5.62;;;12.57;9.20;;;;1.78
12/10/20 15:00;Torchiarolo-Lendinuso;;;;;11.83;8.30;;;;1.92
12/10/20 16:00;Torchiarolo-Lendinuso;;3.91;;;13.75;9.74;;;;1.84
12/10/20 17:00;Torchiarolo-Lendinuso;;;;;9.92;6.61;;;;1.41
12/10/20 18:00;Torchiarolo-Lendinuso;;6.59;;;11.58;8.64;;;;1.46
12/10/20 19:00;Torchiarolo-Lendinuso;;;;;6.13;3.36;;;;1.94
12/10/20 20:00;Torchiarolo-Lendinuso;;10.01;;;5.64;2.76;;;;2.08
12/10/20 21:00;Torchiarolo-Lendinuso;;;;;4.53;1.90;;;;1.58
12/10/20 22:00;Torchiarolo-Lendinuso;;5.86;;;4.84;2.02;;;;1.21
12/10/20 23:00;Torchiarolo-Lendinuso;;;;;3.81;1.12;;;;1.81
13/10/20 00:00;Torchiarolo-Lendinuso;;4.39;;;4.24;1.56;;;;1.81
13/10/20 01:00;Torchiarolo-Lendinuso;;;;;4.66;1.76;;;;1.71
13/10/20 02:00;Torchiarolo-Lendinuso;;6.35;;;4.62;1.55;;;;1.37
13/10/20 03:00;Torchiarolo-Lendinuso;;;;;5.60;2.65;;;;1.25
13/10/20 04:00;Torchiarolo-Lendinuso;;3.91;;;4.66;1.71;;;;1.66
13/10/20 05:00;Torchiarolo-Lendinuso;;;;;5.41;2.64;;;;1.19
13/10/20 06:00;Torchiarolo-Lendinuso;;3.17;;;5.53;2.43;;;;1.75
13/10/20 07:00;Torchiarolo-Lendinuso;;;;;6.40;3.15;;;;1.61
13/10/20 08:00;Torchiarolo-Lendinuso;;3.42;;;7.23;3.12;;;;1.50
13/10/20 09:00;Torchiarolo-Lendinuso;;;;;7.05;2.80;;;;1.53
13/10/20 10:00;Torchiarolo-Lendinuso;;4.64;;;4.48;1.20;;;;1.30
13/10/20 11:00;Torchiarolo-Lendinuso;;;;;4.48;1.20;;;;1.21
13/10/20 12:00;Torchiarolo-Lendinuso;;3.17;;;5.39;2.06;;;;1.42
13/10/20 13:00;Torchiarolo-Lendinuso;;;;;7.88;4.01;;;;1.79
13/10/20 14:00;Torchiarolo-Lendinuso;;1.95;;;6.77;3.46;;;;1.06
13/10/20 15:00;Torchiarolo-Lendinuso;;;;;6.15;3.07;;;;0.94
13/10/20 16:00;Torchiarolo-Lendinuso;;9.52;;;8.56;5.38;;;;0.82
13/10/20 17:00;Torchiarolo-Lendinuso;;;;;9.53;6.38;;;;1.01
13/10/20 18:00;Torchiarolo-Lendinuso;;6.59;;;7.84;4.78;;;;1.17
13/10/20 19:00;Torchiarolo-Lendinuso;;;;;9.68;6.68;;;;1.16
13/10/20 20:00;Torchiarolo-Lendinuso;;17.58;;;9.07;6.02;;;;1.05
13/10/20 21:00;Torchiarolo-Lendinuso;;;;;11.40;8.09;;;;0.77
13/10/20 22:00;Torchiarolo-Lendinuso;;10.01;;;8.51;5.27;;;;0.73
13/10/20 23:00;Torchiarolo-Lendinuso;;;;;6.70;3.57;;;;0.81
14/10/20 00:00;Torchiarolo-Lendinuso;;15.14;;;7.54;4.35;;;;1.01
14/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;0.93
14/10/20 02:00;Torchiarolo-Lendinuso;;8.79;;;7.33;4.22;;;;
14/10/20 03:00;Torchiarolo-Lendinuso;;;;;7.17;3.72;;;;0.91
14/10/20 04:00;Torchiarolo-Lendinuso;;5.62;;;8.78;5.41;;;;0.62
14/10/20 05:00;Torchiarolo-Lendinuso;;;;;14.58;10.53;;;;0.95
14/10/20 06:00;Torchiarolo-Lendinuso;;7.57;;;10.40;6.39;;;;0.74
14/10/20 07:00;Torchiarolo-Lendinuso;;;;;15.83;9.86;;;;1.16
14/10/20 08:00;Torchiarolo-Lendinuso;;7.08;;;27.42;15.63;;;;1.30
14/10/20 09:00;Torchiarolo-Lendinuso;;;;;15.44;8.77;;;;0.80
14/10/20 10:00;Torchiarolo-Lendinuso;;7.32;;;8.22;3.98;;;;0.50
14/10/20 11:00;Torchiarolo-Lendinuso;;;;;4.68;1.34;;;;0.95
14/10/20 12:00;Torchiarolo-Lendinuso;;4.88;;;3.37;0.34;;;;0.50
14/10/20 13:00;Torchiarolo-Lendinuso;;;;;3.75;0.73;;;;1.21
14/10/20 14:00;Torchiarolo-Lendinuso;;4.64;;;3.31;0.35;;;;1.02
14/10/20 15:00;Torchiarolo-Lendinuso;;;;;2.99;0.21;;;;0.75
14/10/20 16:00;Torchiarolo-Lendinuso;;3.42;;;4.42;1.02;;;;0.75
14/10/20 17:00;Torchiarolo-Lendinuso;;;;;3.52;0.85;;;;0.98
14/10/20 18:00;Torchiarolo-Lendinuso;;7.81;;;6.67;3.70;;;;1.36
14/10/20 19:00;Torchiarolo-Lendinuso;;;;;8.05;5.02;;;;1.31
14/10/20 20:00;Torchiarolo-Lendinuso;;13.43;;;10.08;7.22;;;;0.95
14/10/20 21:00;Torchiarolo-Lendinuso;;;;;13.77;10.46;;;;0.35
14/10/20 22:00;Torchiarolo-Lendinuso;;14.89;;;11.19;7.68;;;;1.22
14/10/20 23:00;Torchiarolo-Lendinuso;;;;;6.20;3.38;;;;1.12
15/10/20 00:00;Torchiarolo-Lendinuso;;18.07;;;5.86;3.03;;;;0.75
15/10/20 01:00;Torchiarolo-Lendinuso;;;;;3.83;1.27;;;;0.77
15/10/20 02:00;Torchiarolo-Lendinuso;;15.63;;;3.97;1.30;;;;1.04
15/10/20 03:00;Torchiarolo-Lendinuso;;;;;4.40;1.44;;;;1.38
15/10/20 04:00;Torchiarolo-Lendinuso;;10.01;;;4.61;1.69;;;;1.19
15/10/20 05:00;Torchiarolo-Lendinuso;;;;;5.57;2.73;;;;0.51
15/10/20 06:00;Torchiarolo-Lendinuso;;7.32;;;5.58;2.77;;;;1.04
15/10/20 07:00;Torchiarolo-Lendinuso;;;;;6.65;3.70;;;;1.28
15/10/20 08:00;Torchiarolo-Lendinuso;;87.16;;;9.60;6.29;;;;1.14
15/10/20 09:00;Torchiarolo-Lendinuso;;;;;5.30;2.01;;;;1.02
15/10/20 10:00;Torchiarolo-Lendinuso;;44.43;;;3.47;0.46;;;;1.13
15/10/20 11:00;Torchiarolo-Lendinuso;;;;;3.40;0.50;;;;1.33
15/10/20 12:00;Torchiarolo-Lendinuso;;88.62;;;3.29;0.39;;;;0.90
15/10/20 13:00;Torchiarolo-Lendinuso;;;;;3.18;0.38;;;;0.84
15/10/20 14:00;Torchiarolo-Lendinuso;;200.20;;;3.67;0.67;;;;0.72
15/10/20 15:00;Torchiarolo-Lendinuso;;;;;3.83;0.80;;;;0.77
15/10/20 16:00;Torchiarolo-Lendinuso;;249.27;;;3.42;0.65;;;;0.72
15/10/20 17:00;Torchiarolo-Lendinuso;;;;;3.71;1.02;;;;0.96
15/10/20 18:00;Torchiarolo-Lendinuso;;295.65;;;7.28;4.58;;;;0.75
15/10/20 19:00;Torchiarolo-Lendinuso;;;;;5.42;2.57;;;;0.98
15/10/20 20:00;Torchiarolo-Lendinuso;;166.99;;;3.86;1.03;;;;1.14
15/10/20 21:00;Torchiarolo-Lendinuso;;;;;4.60;1.81;;;;0.72
15/10/20 22:00;Torchiarolo-Lendinuso;;93.99;;;6.70;3.45;;;;0.79
15/10/20 23:00;Torchiarolo-Lendinuso;;;;;6.83;3.44;;;;1.05
16/10/20 00:00;Torchiarolo-Lendinuso;;55.42;;;6.65;3.52;;;;1.44
16/10/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;0.98
16/10/20 02:00;Torchiarolo-Lendinuso;;34.42;;;6.62;3.07;;;;
16/10/20 03:00;Torchiarolo-Lendinuso;;;;;8.86;5.12;;;;1.42
16/10/20 04:00;Torchiarolo-Lendinuso;;19.53;;;6.04;2.69;;;;0.80
16/10/20 05:00;Torchiarolo-Lendinuso;;;;;6.50;3.35;;;;0.87
16/10/20 06:00;Torchiarolo-Lendinuso;;13.43;;;9.28;5.76;;;;1.75
16/10/20 07:00;Torchiarolo-Lendinuso;;;;;15.02;10.40;;;;1.47
16/10/20 08:00;Torchiarolo-Lendinuso;;7.08;;;20.51;13.19;;;;0.78
16/10/20 09:00;Torchiarolo-Lendinuso;;;;;11.18;6.27;;;;0.96
16/10/20 10:00;Torchiarolo-Lendinuso;;10.50;;;13.87;8.30;;;;1.50
16/10/20 11:00;Torchiarolo-Lendinuso;;;;;13.95;8.46;;;;1.45
16/10/20 12:00;Torchiarolo-Lendinuso;;5.62;;;8.42;4.31;;;;0.49
16/10/20 13:00;Torchiarolo-Lendinuso;;;;;4.60;1.68;;;;1.03
16/10/20 14:00;Torchiarolo-Lendinuso;;9.03;;;4.54;1.76;;;;1.14
16/10/20 15:00;Torchiarolo-Lendinuso;;;;;5.60;2.48;;;;0.50
16/10/20 16:00;Torchiarolo-Lendinuso;;6.10;;;4.55;1.52;;;;0.85
16/10/20 17:00;Torchiarolo-Lendinuso;;;;;4.54;1.68;;;;0.39
16/10/20 18:00;Torchiarolo-Lendinuso;;12.45;;;5.51;2.82;;;;0.57
16/10/20 19:00;Torchiarolo-Lendinuso;;;;;6.58;3.85;;;;1.26
16/10/20 20:00;Torchiarolo-Lendinuso;;6.59;;;7.67;4.46;;;;1.19
16/10/20 21:00;Torchiarolo-Lendinuso;;;;;19.16;15.99;;;;1.03
16/10/20 22:00;Torchiarolo-Lendinuso;;23.19;;;9.50;6.48;;;;0.71
16/10/20 23:00;Torchiarolo-Lendinuso;;;;;9.92;6.79;;;;1.16
17/10/20 00:00;Torchiarolo-Lendinuso;;14.65;;;10.51;7.23;;;;0.76
17/10/20 01:00;Torchiarolo-Lendinuso;;;;;7.27;4.42;;;;1.07
17/10/20 02:00;Torchiarolo-Lendinuso;;13.18;;;7.65;4.40;;;;0.56
17/10/20 03:00;Torchiarolo-Lendinuso;;;;;7.88;4.82;;;;1.04
