Data;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;Benzene
13/01/20 18:00;Altamura - Via Santeramo;;20;15;17.99;81.12;53.23;;19.35;
13/01/20 19:00;Altamura - Via Santeramo;;20;15;14.51;70.92;48.40;;14.46;
13/01/20 20:00;Altamura - Via Santeramo;;20;15;35.23;113.51;59.11;;11.92;
13/01/20 21:00;Altamura - Via Santeramo;;20;15;64.50;170.46;71.04;;9.04;
13/01/20 22:00;Altamura - Via Santeramo;;20;15;17.53;82.08;54.89;;20.92;
13/01/20 23:00;Altamura - Via Santeramo;;20;15;9.11;55.01;40.82;;29.70;
14/01/20 00:00;Altamura - Via Santeramo;;20;15;5.46;53.66;45.06;;20.21;
14/01/20 01:00;Altamura - Via Santeramo;;36;29;3.43;37.03;31.61;;21.03;
14/01/20 02:00;Altamura - Via Santeramo;;36;29;5.67;44.05;35.17;;;
14/01/20 03:00;Altamura - Via Santeramo;;36;29;1.19;22.80;20.87;;24.83;
14/01/20 04:00;Altamura - Via Santeramo;;36;29;;;;;19.06;
14/01/20 05:00;Altamura - Via Santeramo;;36;29;1.91;27.02;23.98;;19.21;
14/01/20 06:00;Altamura - Via Santeramo;;36;29;5.70;41.49;32.58;;22.22;
14/01/20 07:00;Altamura - Via Santeramo;;36;29;29.35;103.68;58.31;;5.74;
14/01/20 08:00;Altamura - Via Santeramo;;36;29;96.71;216.47;67.57;;1.94;
14/01/20 09:00;Altamura - Via Santeramo;;36;29;142.84;299.67;79.84;;0.93;
14/01/20 10:00;Altamura - Via Santeramo;;36;29;98.84;223.79;71.59;;4.14;
14/01/20 11:00;Altamura - Via Santeramo;;36;29;20.00;75.81;44.88;;36.22;
14/01/20 12:00;Altamura - Via Santeramo;;36;29;11.47;60.37;42.54;;45.09;
14/01/20 13:00;Altamura - Via Santeramo;;36;29;9.84;52.44;37.15;;51.23;
14/01/20 14:00;Altamura - Via Santeramo;;36;29;8.48;44.87;31.69;;57.00;
14/01/20 15:00;Altamura - Via Santeramo;;36;29;14.81;68.69;45.72;;43.62;
14/01/20 16:00;Altamura - Via Santeramo;;36;29;23.69;94.52;57.86;;34.44;
14/01/20 17:00;Altamura - Via Santeramo;;36;29;18.17;90.24;62.03;;26.47;
14/01/20 18:00;Altamura - Via Santeramo;;36;29;18.94;94.10;64.69;;15.28;
14/01/20 19:00;Altamura - Via Santeramo;;36;29;31.78;121.09;71.93;;10.13;
14/01/20 20:00;Altamura - Via Santeramo;;36;29;98.59;256.28;104.32;;6.16;
14/01/20 21:00;Altamura - Via Santeramo;;36;29;146.38;342.31;116.86;;4.63;
14/01/20 22:00;Altamura - Via Santeramo;;36;29;119.80;295.40;110.82;;5.77;
14/01/20 23:00;Altamura - Via Santeramo;;36;29;89.84;244.00;105.47;;4.02;
15/01/20 00:00;Altamura - Via Santeramo;;36;29;61.98;188.01;92.34;;2.43;
15/01/20 01:00;Altamura - Via Santeramo;;28;22;53.86;167.95;84.79;;3.17;
15/01/20 02:00;Altamura - Via Santeramo;;28;22;22.94;99.87;64.33;;9.79;
15/01/20 03:00;Altamura - Via Santeramo;;28;22;4.75;43.63;36.16;;27.63;
15/01/20 04:00;Altamura - Via Santeramo;;28;22;2.59;26.69;22.61;;35.42;
15/01/20 05:00;Altamura - Via Santeramo;;28;22;0.85;19.91;18.53;;39.94;
15/01/20 06:00;Altamura - Via Santeramo;;28;22;4.54;41.51;34.37;;29.74;
15/01/20 07:00;Altamura - Via Santeramo;;28;22;6.23;63.82;54.00;;24.08;
15/01/20 08:00;Altamura - Via Santeramo;;28;22;37.33;133.03;75.31;;13.17;
15/01/20 09:00;Altamura - Via Santeramo;;28;22;68.68;195.13;89.20;;8.75;
15/01/20 10:00;Altamura - Via Santeramo;;28;22;23.59;93.21;56.70;;29.11;
15/01/20 11:00;Altamura - Via Santeramo;;28;22;12.30;56.68;37.59;;44.55;
15/01/20 12:00;Altamura - Via Santeramo;;28;22;5.78;34.43;25.43;;60.10;
15/01/20 13:00;Altamura - Via Santeramo;;28;22;8.47;46.64;33.47;;54.48;
15/01/20 14:00;Altamura - Via Santeramo;;28;22;6.76;43.09;32.54;;61.58;
15/01/20 15:00;Altamura - Via Santeramo;;28;22;4.54;35.11;28.01;;62.49;
15/01/20 16:00;Altamura - Via Santeramo;;28;22;11.31;62.28;44.69;;46.09;
15/01/20 17:00;Altamura - Via Santeramo;;28;22;8.07;65.46;52.80;;29.59;
15/01/20 18:00;Altamura - Via Santeramo;;28;22;15.75;91.91;67.39;;15.51;
15/01/20 19:00;Altamura - Via Santeramo;;28;22;21.72;110.23;76.51;;12.47;
15/01/20 20:00;Altamura - Via Santeramo;;28;22;31.81;136.00;86.72;;7.88;
15/01/20 21:00;Altamura - Via Santeramo;;28;22;40.40;153.50;91.00;;5.88;
15/01/20 22:00;Altamura - Via Santeramo;;28;22;17.47;109.09;81.86;;10.64;
15/01/20 23:00;Altamura - Via Santeramo;;28;22;4.61;59.88;52.54;;31.08;
16/01/20 00:00;Altamura - Via Santeramo;;28;22;4.93;50.84;43.06;;34.05;
16/01/20 01:00;Altamura - Via Santeramo;;24;19;2.26;26.97;23.40;;48.49;
16/01/20 02:00;Altamura - Via Santeramo;;24;19;0.76;11.46;10.24;;;
16/01/20 03:00;Altamura - Via Santeramo;;24;19;0.29;8.36;7.87;;61.73;
16/01/20 04:00;Altamura - Via Santeramo;;24;19;;;;;65.65;
16/01/20 05:00;Altamura - Via Santeramo;;24;19;0.20;7.10;6.76;;60.53;
16/01/20 06:00;Altamura - Via Santeramo;;24;19;0.82;14.77;13.44;;53.46;
16/01/20 07:00;Altamura - Via Santeramo;;24;19;3.22;32.94;27.87;;42.17;
16/01/20 08:00;Altamura - Via Santeramo;;24;19;10.73;55.21;38.54;;33.49;
16/01/20 09:00;Altamura - Via Santeramo;;24;19;18.39;77.25;48.76;;27.70;
16/01/20 10:00;Altamura - Via Santeramo;;24;19;9.91;53.16;37.76;;43.77;
16/01/20 11:00;Altamura - Via Santeramo;;24;19;6.65;35.50;25.17;;63.68;
16/01/20 12:00;Altamura - Via Santeramo;;24;19;7.61;39.31;27.49;;63.80;
16/01/20 13:00;Altamura - Via Santeramo;;24;19;6.41;37.15;27.17;;65.32;
16/01/20 14:00;Altamura - Via Santeramo;;24;19;5.03;33.05;25.21;;67.21;
16/01/20 15:00;Altamura - Via Santeramo;;24;19;3.36;27.65;22.39;;67.84;
16/01/20 16:00;Altamura - Via Santeramo;;24;19;4.35;36.46;29.64;;60.30;
16/01/20 17:00;Altamura - Via Santeramo;;24;19;6.48;53.06;42.91;;42.48;
16/01/20 18:00;Altamura - Via Santeramo;;24;19;13.50;74.43;53.45;;26.42;
16/01/20 19:00;Altamura - Via Santeramo;;24;19;14.43;73.35;50.94;;26.28;
16/01/20 20:00;Altamura - Via Santeramo;;24;19;17.33;82.44;55.55;;22.82;
16/01/20 21:00;Altamura - Via Santeramo;;24;19;22.78;91.14;55.87;;15.85;
16/01/20 22:00;Altamura - Via Santeramo;;24;19;7.82;49.73;37.53;;27.74;
16/01/20 23:00;Altamura - Via Santeramo;;24;19;4.10;36.64;30.19;;33.37;
17/01/20 00:00;Altamura - Via Santeramo;;24;19;2.73;27.08;22.78;;36.31;
17/01/20 01:00;Altamura - Via Santeramo;;37;31;1.47;20.02;17.68;;36.23;
17/01/20 02:00;Altamura - Via Santeramo;;37;31;0.77;15.09;13.84;;39.56;
17/01/20 03:00;Altamura - Via Santeramo;;37;31;0.54;12.46;11.58;;42.78;
17/01/20 04:00;Altamura - Via Santeramo;;37;31;0.48;12.41;11.61;;41.77;
17/01/20 05:00;Altamura - Via Santeramo;;37;31;0.42;12.65;11.94;;40.31;
17/01/20 06:00;Altamura - Via Santeramo;;37;31;1.47;20.65;18.30;;36.99;
17/01/20 07:00;Altamura - Via Santeramo;;37;31;7.36;42.44;30.98;;29.89;
17/01/20 08:00;Altamura - Via Santeramo;;37;31;21.88;78.08;44.25;;23.65;
17/01/20 09:00;Altamura - Via Santeramo;;37;31;23.16;82.36;46.56;;20.27;
17/01/20 10:00;Altamura - Via Santeramo;;37;31;14.29;59.44;37.31;;29.83;
17/01/20 11:00;Altamura - Via Santeramo;;37;31;10.91;50.14;33.23;;43.99;
17/01/20 12:00;Altamura - Via Santeramo;;37;31;8.68;45.02;31.53;;50.79;
17/01/20 13:00;Altamura - Via Santeramo;;37;31;10.96;54.37;37.36;;55.35;
17/01/20 14:00;Altamura - Via Santeramo;;37;31;6.60;39.28;29.00;;61.33;
17/01/20 15:00;Altamura - Via Santeramo;;37;31;5.46;38.32;29.78;;61.33;
17/01/20 16:00;Altamura - Via Santeramo;;37;31;6.30;47.27;37.41;;53.39;
17/01/20 17:00;Altamura - Via Santeramo;;37;31;12.07;75.98;57.16;;31.33;
17/01/20 18:00;Altamura - Via Santeramo;;37;31;27.25;125.73;83.47;;10.76;
17/01/20 19:00;Altamura - Via Santeramo;;37;31;33.57;136.63;84.66;;8.00;
17/01/20 20:00;Altamura - Via Santeramo;;37;31;48.07;167.00;92.71;;5.33;
17/01/20 21:00;Altamura - Via Santeramo;;37;31;70.19;210.97;102.64;;4.18;
17/01/20 22:00;Altamura - Via Santeramo;;37;31;21.04;109.83;77.14;;11.07;
17/01/20 23:00;Altamura - Via Santeramo;;37;31;20.09;88.82;57.68;;21.47;
18/01/20 00:00;Altamura - Via Santeramo;;37;31;4.49;48.31;41.21;;29.75;
18/01/20 01:00;Altamura - Via Santeramo;;25;21;1.56;24.32;21.82;;53.72;
18/01/20 02:00;Altamura - Via Santeramo;;25;21;0.64;16.46;15.40;;;
18/01/20 03:00;Altamura - Via Santeramo;;25;21;0.32;11.74;11.19;;71.71;
18/01/20 04:00;Altamura - Via Santeramo;;25;21;;;;;71.72;
18/01/20 05:00;Altamura - Via Santeramo;;25;21;0.35;13.05;12.46;;64.40;
18/01/20 06:00;Altamura - Via Santeramo;;25;21;0.92;25.30;23.77;;51.91;
18/01/20 07:00;Altamura - Via Santeramo;;25;21;10.73;73.66;56.91;;26.18;
18/01/20 08:00;Altamura - Via Santeramo;;25;21;68.48;188.55;82.95;;3.04;
18/01/20 09:00;Altamura - Via Santeramo;;25;21;61.94;177.13;81.58;;13.45;
18/01/20 10:00;Altamura - Via Santeramo;;25;21;25.61;100.90;61.26;;32.87;
18/01/20 11:00;Altamura - Via Santeramo;;25;21;24.83;89.59;51.19;;43.88;
18/01/20 12:00;Altamura - Via Santeramo;;25;21;15.05;66.87;43.53;;53.76;
18/01/20 13:00;Altamura - Via Santeramo;;25;21;9.77;47.04;31.88;;60.21;
18/01/20 14:00;Altamura - Via Santeramo;;25;21;4.37;31.41;24.58;;64.01;
18/01/20 15:00;Altamura - Via Santeramo;;25;21;2.99;31.12;26.40;;53.54;
18/01/20 16:00;Altamura - Via Santeramo;;25;21;3.61;32.10;26.43;;52.58;
18/01/20 17:00;Altamura - Via Santeramo;;25;21;16.17;74.62;49.54;;31.55;
18/01/20 18:00;Altamura - Via Santeramo;;25;21;23.15;103.76;67.86;;11.93;
18/01/20 19:00;Altamura - Via Santeramo;;25;21;31.70;127.28;78.21;;10.11;
18/01/20 20:00;Altamura - Via Santeramo;;25;21;14.74;89.03;66.07;;21.55;
18/01/20 21:00;Altamura - Via Santeramo;;25;21;25.98;122.70;82.40;;10.45;
18/01/20 22:00;Altamura - Via Santeramo;;25;21;12.74;81.48;61.62;;24.80;
18/01/20 23:00;Altamura - Via Santeramo;;25;21;5.28;57.19;48.84;;32.14;
19/01/20 00:00;Altamura - Via Santeramo;;25;21;4.54;50.78;43.60;;31.74;
19/01/20 01:00;Altamura - Via Santeramo;;15;13;2.01;25.36;22.17;;50.28;
19/01/20 02:00;Altamura - Via Santeramo;;15;13;1.58;17.35;14.85;;53.11;
19/01/20 03:00;Altamura - Via Santeramo;;15;13;0.99;13.46;11.88;;56.85;
19/01/20 04:00;Altamura - Via Santeramo;;15;13;0.85;14.12;12.76;;51.56;
19/01/20 05:00;Altamura - Via Santeramo;;15;13;0.44;10.72;10.01;;52.38;
19/01/20 06:00;Altamura - Via Santeramo;;15;13;0.59;10.91;9.96;;46.39;
19/01/20 07:00;Altamura - Via Santeramo;;15;13;1.11;15.66;13.89;;48.41;
19/01/20 08:00;Altamura - Via Santeramo;;15;13;1.57;17.79;15.31;;43.55;
19/01/20 09:00;Altamura - Via Santeramo;;15;13;2.84;21.84;17.39;;45.18;
19/01/20 10:00;Altamura - Via Santeramo;;15;13;4.21;28.06;21.49;;44.77;
19/01/20 11:00;Altamura - Via Santeramo;;15;13;6.42;30.32;20.36;;46.13;
19/01/20 12:00;Altamura - Via Santeramo;;15;13;6.45;33.57;23.55;;46.22;
19/01/20 13:00;Altamura - Via Santeramo;;15;13;9.68;47.99;32.96;;46.20;
19/01/20 14:00;Altamura - Via Santeramo;;15;13;4.57;29.56;22.43;;54.73;
19/01/20 15:00;Altamura - Via Santeramo;;15;13;1.79;18.07;15.24;;56.20;
19/01/20 16:00;Altamura - Via Santeramo;;15;13;2.84;22.12;17.67;;53.32;
19/01/20 17:00;Altamura - Via Santeramo;;15;13;2.84;26.55;22.08;;44.60;
19/01/20 18:00;Altamura - Via Santeramo;;15;13;6.93;45.30;34.49;;32.28;
19/01/20 19:00;Altamura - Via Santeramo;;15;13;8.03;45.53;33.04;;32.84;
19/01/20 20:00;Altamura - Via Santeramo;;15;13;8.92;48.86;35.00;;32.56;
19/01/20 21:00;Altamura - Via Santeramo;;15;13;8.32;50.46;37.50;;31.53;
19/01/20 22:00;Altamura - Via Santeramo;;15;13;4.47;35.56;28.57;;34.95;
19/01/20 23:00;Altamura - Via Santeramo;;15;13;3.80;31.73;25.76;;35.96;
20/01/20 00:00;Altamura - Via Santeramo;;15;13;2.19;20.88;17.44;;47.38;
20/01/20 01:00;Altamura - Via Santeramo;;21;16;1.08;12.78;11.07;;55.08;
20/01/20 02:00;Altamura - Via Santeramo;;21;16;0.62;8.90;7.92;;;
20/01/20 03:00;Altamura - Via Santeramo;;21;16;0.19;6.71;6.38;;55.91;
20/01/20 04:00;Altamura - Via Santeramo;;21;16;;;;;54.18;
20/01/20 05:00;Altamura - Via Santeramo;;21;16;0.38;7.64;7.03;;51.87;
20/01/20 06:00;Altamura - Via Santeramo;;21;16;0.96;12.67;11.13;;47.93;
20/01/20 07:00;Altamura - Via Santeramo;;21;16;3.15;25.43;20.50;;38.95;
20/01/20 08:00;Altamura - Via Santeramo;;21;16;11.10;51.87;34.65;;29.11;
20/01/20 09:00;Altamura - Via Santeramo;;21;16;14.46;58.89;36.50;;28.79;
20/01/20 10:00;Altamura - Via Santeramo;;21;16;9.97;47.69;32.22;;32.42;
20/01/20 11:00;Altamura - Via Santeramo;;21;16;10.64;48.10;31.61;;37.33;
20/01/20 12:00;Altamura - Via Santeramo;;21;16;13.90;58.48;36.95;;40.33;
20/01/20 13:00;Altamura - Via Santeramo;;21;16;22.22;88.18;53.79;;37.78;
20/01/20 14:00;Altamura - Via Santeramo;;21;16;13.09;58.42;38.13;;43.13;
20/01/20 15:00;Altamura - Via Santeramo;;21;16;7.72;42.09;30.09;;49.48;
20/01/20 16:00;Altamura - Via Santeramo;;21;16;10.48;55.85;39.56;;41.29;
20/01/20 17:00;Altamura - Via Santeramo;;21;16;11.78;60.96;42.67;;37.58;
20/01/20 18:00;Altamura - Via Santeramo;;21;16;12.85;68.49;48.53;;29.21;
20/01/20 19:00;Altamura - Via Santeramo;;21;16;18.76;84.30;55.22;;24.79;
20/01/20 20:00;Altamura - Via Santeramo;;21;16;20.95;91.84;59.37;;21.24;
20/01/20 21:00;Altamura - Via Santeramo;;21;16;17.30;79.02;52.19;;26.90;
20/01/20 22:00;Altamura - Via Santeramo;;21;16;8.67;55.39;41.87;;33.70;
20/01/20 23:00;Altamura - Via Santeramo;;21;16;4.60;41.52;34.30;;38.85;
21/01/20 00:00;Altamura - Via Santeramo;;21;16;3.72;33.23;27.39;;44.37;
21/01/20 01:00;Altamura - Via Santeramo;;21;16;1.43;17.88;15.61;;52.81;
21/01/20 02:00;Altamura - Via Santeramo;;21;16;0.69;9.54;8.45;;56.82;
21/01/20 03:00;Altamura - Via Santeramo;;21;16;0.27;7.59;7.14;;55.62;
21/01/20 04:00;Altamura - Via Santeramo;;21;16;0.24;6.49;6.08;;54.64;
21/01/20 05:00;Altamura - Via Santeramo;;21;16;0.34;7.23;6.69;;55.61;
21/01/20 06:00;Altamura - Via Santeramo;;21;16;0.83;13.87;12.53;;50.93;
21/01/20 07:00;Altamura - Via Santeramo;;21;16;4.62;40.94;33.68;;30.72;
21/01/20 08:00;Altamura - Via Santeramo;;21;16;17.14;73.41;46.86;;23.05;
21/01/20 09:00;Altamura - Via Santeramo;;21;16;20.64;80.27;48.33;;24.23;
21/01/20 10:00;Altamura - Via Santeramo;;21;16;15.26;63.19;39.55;;31.98;
21/01/20 11:00;Altamura - Via Santeramo;;21;16;9.77;44.42;29.27;;52.07;
21/01/20 12:00;Altamura - Via Santeramo;;21;16;10.94;46.81;29.86;;54.21;
21/01/20 13:00;Altamura - Via Santeramo;;21;16;12.51;53.87;34.50;;53.96;
21/01/20 14:00;Altamura - Via Santeramo;;21;16;10.27;47.39;31.47;;58.57;
21/01/20 15:00;Altamura - Via Santeramo;;21;16;7.35;40.97;29.54;;58.34;
21/01/20 16:00;Altamura - Via Santeramo;;21;16;10.05;54.51;38.90;;50.72;
21/01/20 17:00;Altamura - Via Santeramo;;21;16;13.71;71.44;50.14;;35.33;
21/01/20 18:00;Altamura - Via Santeramo;;21;16;15.03;77.78;54.43;;27.86;
21/01/20 19:00;Altamura - Via Santeramo;;21;16;21.52;96.43;63.08;;20.51;
21/01/20 20:00;Altamura - Via Santeramo;;21;16;23.29;104.52;68.41;;14.33;
21/01/20 21:00;Altamura - Via Santeramo;;21;16;27.45;113.61;71.09;;15.95;
21/01/20 22:00;Altamura - Via Santeramo;;21;16;9.48;68.69;53.87;;24.90;
21/01/20 23:00;Altamura - Via Santeramo;;21;16;3.92;41.90;35.71;;35.77;
22/01/20 00:00;Altamura - Via Santeramo;;21;16;2.11;27.55;24.20;;44.96;
22/01/20 01:00;Altamura - Via Santeramo;;24;18;1.58;26.62;24.08;;41.52;
22/01/20 02:00;Altamura - Via Santeramo;;24;18;0.77;16.54;15.28;;;
22/01/20 03:00;Altamura - Via Santeramo;;24;18;0.41;9.82;9.14;;51.08;
22/01/20 04:00;Altamura - Via Santeramo;;24;18;;;;;55.41;
22/01/20 05:00;Altamura - Via Santeramo;;24;18;0.16;8.04;7.77;;54.39;
22/01/20 06:00;Altamura - Via Santeramo;;24;18;0.92;15.07;13.59;;50.66;
22/01/20 07:00;Altamura - Via Santeramo;;24;18;5.03;39.25;31.38;;35.97;
22/01/20 08:00;Altamura - Via Santeramo;;24;18;9.32;55.77;41.25;;32.11;
22/01/20 09:00;Altamura - Via Santeramo;;24;18;19.31;77.61;47.71;;26.73;
22/01/20 10:00;Altamura - Via Santeramo;;24;18;14.49;60.40;37.96;;34.59;
22/01/20 11:00;Altamura - Via Santeramo;;24;18;11.32;49.53;31.99;;46.12;
22/01/20 12:00;Altamura - Via Santeramo;;24;18;8.29;40.10;27.25;;53.80;
22/01/20 13:00;Altamura - Via Santeramo;;24;18;7.56;38.44;26.70;;54.70;
22/01/20 14:00;Altamura - Via Santeramo;;24;18;7.29;40.40;29.06;;55.30;
22/01/20 15:00;Altamura - Via Santeramo;;24;18;6.33;35.93;26.08;;56.69;
22/01/20 16:00;Altamura - Via Santeramo;;24;18;7.74;48.74;36.68;;44.92;
22/01/20 17:00;Altamura - Via Santeramo;;24;18;10.93;71.61;54.56;;26.15;
22/01/20 18:00;Altamura - Via Santeramo;;24;18;20.40;97.23;65.58;;15.75;
22/01/20 19:00;Altamura - Via Santeramo;;24;18;27.77;111.09;68.10;;14.35;
22/01/20 20:00;Altamura - Via Santeramo;;24;18;46.40;156.10;84.41;;7.27;
22/01/20 21:00;Altamura - Via Santeramo;;24;18;53.13;170.40;88.35;;4.50;
22/01/20 22:00;Altamura - Via Santeramo;;24;18;17.57;81.69;54.44;;18.10;
22/01/20 23:00;Altamura - Via Santeramo;;24;18;3.50;32.80;27.30;;39.11;
23/01/20 00:00;Altamura - Via Santeramo;;24;18;2.28;26.30;22.69;;43.81;
23/01/20 01:00;Altamura - Via Santeramo;;29;22;1.25;20.10;18.09;;50.03;
23/01/20 02:00;Altamura - Via Santeramo;;29;22;0.55;11.17;10.28;;61.65;
23/01/20 03:00;Altamura - Via Santeramo;;29;22;0.44;8.90;8.18;;62.14;
23/01/20 04:00;Altamura - Via Santeramo;;29;22;0.27;8.28;7.82;;57.88;
23/01/20 05:00;Altamura - Via Santeramo;;29;22;0.28;8.17;7.70;;59.34;
23/01/20 06:00;Altamura - Via Santeramo;;29;22;0.93;15.83;14.32;;53.46;
23/01/20 07:00;Altamura - Via Santeramo;;29;22;5.26;43.98;35.73;;34.48;
23/01/20 08:00;Altamura - Via Santeramo;;29;22;16.22;81.97;56.79;;20.22;
23/01/20 09:00;Altamura - Via Santeramo;;29;22;38.62;126.91;67.25;;16.66;
23/01/20 10:00;Altamura - Via Santeramo;;29;22;13.75;57.48;36.19;;41.44;
23/01/20 11:00;Altamura - Via Santeramo;;29;22;9.74;43.15;28.06;;50.97;
23/01/20 12:00;Altamura - Via Santeramo;;29;22;10.17;44.47;28.70;;53.58;
23/01/20 13:00;Altamura - Via Santeramo;;29;22;7.33;41.73;30.33;;57.02;
23/01/20 14:00;Altamura - Via Santeramo;;29;22;7.06;42.60;31.61;;60.68;
23/01/20 15:00;Altamura - Via Santeramo;;29;22;5.58;37.58;28.87;;65.16;
23/01/20 16:00;Altamura - Via Santeramo;;29;22;8.95;56.55;42.59;;52.88;
23/01/20 17:00;Altamura - Via Santeramo;;29;22;8.39;66.71;53.57;;36.04;
23/01/20 18:00;Altamura - Via Santeramo;;29;22;18.89;105.82;76.43;;15.55;
23/01/20 19:00;Altamura - Via Santeramo;;29;22;31.21;137.05;88.69;;6.95;
23/01/20 20:00;Altamura - Via Santeramo;;29;22;50.96;175.05;96.31;;4.73;
23/01/20 21:00;Altamura - Via Santeramo;;29;22;31.34;132.18;83.63;;7.00;
23/01/20 22:00;Altamura - Via Santeramo;;29;22;34.82;136.06;82.17;;4.81;
23/01/20 23:00;Altamura - Via Santeramo;;29;22;55.05;168.61;83.64;;4.47;
24/01/20 00:00;Altamura - Via Santeramo;;29;22;49.34;151.82;75.65;;8.13;
24/01/20 01:00;Altamura - Via Santeramo;;24;17;30.56;113.75;66.48;;12.73;
24/01/20 02:00;Altamura - Via Santeramo;;24;17;5.44;50.99;42.44;;;
24/01/20 03:00;Altamura - Via Santeramo;;24;17;5.83;43.40;34.28;;26.94;
24/01/20 04:00;Altamura - Via Santeramo;;24;17;;;;;50.22;
24/01/20 05:00;Altamura - Via Santeramo;;24;17;0.85;12.36;11.01;;50.55;
24/01/20 06:00;Altamura - Via Santeramo;;24;17;5.02;35.50;27.65;;25.41;
24/01/20 07:00;Altamura - Via Santeramo;;24;17;11.69;65.36;47.18;;17.08;
24/01/20 08:00;Altamura - Via Santeramo;;24;17;46.92;137.41;65.01;;14.26;
24/01/20 09:00;Altamura - Via Santeramo;;24;17;31.46;104.23;55.64;;20.90;
24/01/20 10:00;Altamura - Via Santeramo;;24;17;23.55;80.89;44.50;;34.38;
24/01/20 11:00;Altamura - Via Santeramo;;24;17;25.82;83.35;43.47;;44.75;
24/01/20 12:00;Altamura - Via Santeramo;;24;17;19.02;68.84;39.42;;54.62;
24/01/20 13:00;Altamura - Via Santeramo;;24;17;13.10;53.03;32.75;;63.77;
24/01/20 14:00;Altamura - Via Santeramo;;24;17;16.97;63.31;37.06;;63.09;
24/01/20 15:00;Altamura - Via Santeramo;;24;17;8.57;39.42;26.13;;70.37;
24/01/20 16:00;Altamura - Via Santeramo;;24;17;13.43;53.62;32.83;;62.22;
24/01/20 17:00;Altamura - Via Santeramo;;24;17;14.81;64.33;41.38;;55.33;
24/01/20 18:00;Altamura - Via Santeramo;;24;17;25.37;89.65;50.43;;45.47;
24/01/20 19:00;Altamura - Via Santeramo;;24;17;33.87;115.12;62.79;;32.57;
24/01/20 20:00;Altamura - Via Santeramo;;24;17;37.30;120.15;62.54;;33.04;
24/01/20 21:00;Altamura - Via Santeramo;;24;17;22.45;83.67;48.95;;43.67;
24/01/20 22:00;Altamura - Via Santeramo;;24;17;10.23;52.74;36.85;;48.53;
24/01/20 23:00;Altamura - Via Santeramo;;24;17;7.01;41.26;30.36;;52.15;
25/01/20 00:00;Altamura - Via Santeramo;;24;17;2.74;31.13;26.80;;48.61;
25/01/20 01:00;Altamura - Via Santeramo;;27;20;1.52;27.85;25.40;;44.85;
25/01/20 02:00;Altamura - Via Santeramo;;27;20;2.82;36.15;31.66;;37.91;
25/01/20 03:00;Altamura - Via Santeramo;;27;20;1.58;36.07;33.48;;30.89;
25/01/20 04:00;Altamura - Via Santeramo;;27;20;0.67;15.82;14.72;;43.25;
25/01/20 05:00;Altamura - Via Santeramo;;27;20;0.87;26.78;25.33;;28.87;
25/01/20 06:00;Altamura - Via Santeramo;;27;20;5.95;39.98;30.69;;18.69;
25/01/20 07:00;Altamura - Via Santeramo;;27;20;11.78;70.18;51.84;;16.04;
25/01/20 08:00;Altamura - Via Santeramo;;27;20;85.75;194.47;62.43;;3.20;
25/01/20 09:00;Altamura - Via Santeramo;;27;20;65.42;167.25;66.42;;8.97;
25/01/20 10:00;Altamura - Via Santeramo;;27;20;41.16;122.42;58.91;;28.84;
25/01/20 11:00;Altamura - Via Santeramo;;27;20;29.00;93.30;48.52;;36.55;
25/01/20 12:00;Altamura - Via Santeramo;;27;20;14.79;57.98;35.09;;50.32;
25/01/20 13:00;Altamura - Via Santeramo;;27;20;16.98;67.50;41.21;;51.00;
25/01/20 14:00;Altamura - Via Santeramo;;27;20;7.57;38.24;26.49;;63.21;
25/01/20 15:00;Altamura - Via Santeramo;;27;20;5.91;30.71;21.52;;66.85;
25/01/20 16:00;Altamura - Via Santeramo;;27;20;11.21;50.42;33.04;;52.03;
25/01/20 17:00;Altamura - Via Santeramo;;27;20;17.64;67.71;40.42;;40.81;
25/01/20 18:00;Altamura - Via Santeramo;;27;20;27.82;96.73;53.74;;33.76;
25/01/20 19:00;Altamura - Via Santeramo;;27;20;41.87;134.68;70.01;;24.31;
25/01/20 20:00;Altamura - Via Santeramo;;27;20;41.01;142.94;79.56;;17.05;
25/01/20 21:00;Altamura - Via Santeramo;;27;20;53.32;169.36;87.02;;10.81;
25/01/20 22:00;Altamura - Via Santeramo;;27;20;27.54;117.62;74.95;;12.77;
25/01/20 23:00;Altamura - Via Santeramo;;27;20;10.25;69.86;53.87;;23.85;
26/01/20 00:00;Altamura - Via Santeramo;;27;20;15.17;64.52;41.01;;31.14;
26/01/20 01:00;Altamura - Via Santeramo;;23;16;7.47;42.00;30.37;;39.02;
26/01/20 02:00;Altamura - Via Santeramo;;23;16;7.75;33.22;21.22;;;
26/01/20 03:00;Altamura - Via Santeramo;;23;16;7.24;33.53;22.31;;41.32;
26/01/20 04:00;Altamura - Via Santeramo;;23;16;;;;;55.44;
26/01/20 05:00;Altamura - Via Santeramo;;23;16;0.99;11.32;9.75;;54.79;
26/01/20 06:00;Altamura - Via Santeramo;;23;16;0.63;11.94;10.92;;51.69;
26/01/20 07:00;Altamura - Via Santeramo;;23;16;1.48;17.57;15.22;;51.62;
26/01/20 08:00;Altamura - Via Santeramo;;23;16;3.22;23.20;18.17;;51.04;
26/01/20 09:00;Altamura - Via Santeramo;;23;16;4.09;26.33;19.95;;50.52;
26/01/20 10:00;Altamura - Via Santeramo;;23;16;10.80;45.50;28.77;;45.22;
